model,window_size,runtime,auc,precision,recall,specificity,f1-score,false alarm rate,miss rate,delay,g
QUANT,32,29.85208787772736,0.9393938130986869,0.97,0.8787878787878788,0.9999997474094949,0.9221439108342895,0.09090833333793871,0.36363333335858566,37.19151515151515,0.0010001222527854187
QUANT,33,31.66643019788495,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,27.191515151515148,0.001000127431909809
QUANT,34,9.799980910422141,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,30.827878787878785,0.001000127432972025
QUANT,35,31.891924610879098,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,49.40363636363636,0.0010001226768337724
QUANT,36,9.231174551740592,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,30.858181818181816,0.0010001274350965096
QUANT,37,9.007583497874945,0.9696969696969697,1.0,0.9393939393939394,1.0,0.96875,0.0,0.18181666667929267,23.22181818181818,0.0010001321934385746
QUANT,38,9.095292988571002,0.9696969696969697,1.0,0.9393939393939394,1.0,0.96875,0.0,0.18181666667929267,23.25212121212121,0.001000132194540517
QUANT,39,9.629203105360068,0.9696969696969697,1.0,0.9393939393939394,1.0,0.96875,0.0,0.18181666667929267,23.25212121212121,0.001000132195642478
QUANT,40,9.131196540565938,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,30.918787878787878,0.0010001274393456917
QUANT,41,9.039624701074676,0.9696969696969697,1.0,0.9393939393939394,1.0,0.96875,0.0,0.18181666667929267,18.767272727272726,0.001000132197846455
QUANT,42,9.408383644379867,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,27.28242424242424,0.001000127441470389
QUANT,43,9.517345987474233,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,28.16121212121212,0.0010001274425327643
QUANT,44,9.992097000494763,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,27.22181818181818,0.0010001274435951573
QUANT,45,9.935012121079208,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,27.28242424242424,0.0010001274446575679
QUANT,46,9.346556261582545,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,46.67636363636363,0.0010001226880832735
QUANT,47,9.87491524538097,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,45.85818181818182,0.0010001226891060578
QUANT,48,9.862533477021033,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,46.6460606060606,0.0010001226901288592
QUANT,49,10.151514254933902,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,45.79757575757576,0.0010001226911516775
QUANT,50,10.12708052783337,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,38.130909090909086,0.001000127449969887
QUANT,51,10.168624619041058,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.85818181818182,0.0010001274510324039
QUANT,52,10.375743073183944,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.88848484848484,0.0010001274520949385
QUANT,53,10.581685338804835,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.918787878787874,0.0010001274531574909
QUANT,54,10.676366528020633,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.85818181818182,0.001000127454220061
QUANT,55,10.85037289110339,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.82787878787879,0.0010001274552826488
QUANT,56,10.215662225896246,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.767272727272726,0.0010001274563452543
QUANT,57,10.37834976125972,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,40.79757575757576,0.0010001274574078776
QUANT,58,10.536906729161656,0.9393939393939394,1.0,0.8787878787878788,1.0,0.9354838709677419,0.0,0.36363333335858566,49.6460606060606,0.00100012270035781
QUANT,59,11.11690277324166,0.9545454545454546,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0.27272500001893935,41.04,0.0010001274595331773
